,source_sentence,target_sentence,similarity,baseline,similarity,proposal,similarity
3309, [CLS] an emergency worker directs a man pulling a sl ##ed with emergency equipment on a snowy path . [SEP], an emergency worker helps outdoors . [SEP],0.7224230170249939, a man is pulling a sl ##ed . [SEP],0.8388471007347107, a man is a a . [SEP],0.5560963153839111
3310, [CLS] a woman in black walks down the street in front of a graf ##fi ##ted wall . [SEP], a lady walks down the street . [SEP],0.791608989238739, a woman walks down the street . [SEP],0.8018349409103394, a woman is outside . [SEP],0.6942756175994873
3311, [CLS] a man in a striped shirt standing behind a large pile of fruits . [SEP], a man stands near some fruit [SEP],0.7792592644691467, a man is standing a pile of fruit . [SEP],0.8425923585891724, a man is standing near a pile of fruit . [SEP],0.8838472366333008
3312, [CLS] a lady holding one dog while another dog is playing in the yard . [SEP], a lady has two dogs with her . [SEP],0.6821411848068237, a woman is playing with her dog . [SEP],0.9001380801200867, a woman is holding a dog . [SEP],0.8623626828193665
3313, [CLS] a person attempts to rope a black cow while riding a horse . [SEP], the person is on a horse . [SEP],0.8165544867515564, a person is a a horse . [SEP],0.7525951266288757, a person is a a horse . [SEP],0.7525951266288757
3314, [CLS] a group of people watching a boy getting interviewed by a man . [SEP], a group of people are watching a boy and and interview ##er . [SEP],0.8522947430610657, a group of people watch a boy . [SEP],0.8560774326324463, a group of people watch a boy . [SEP],0.8560774326324463
3315, [CLS] a child being watched while getting something out of a tank . [SEP], the tank has an opening . [SEP],0.5612629652023315, a child is getting a . [SEP],0.6242420673370361, a child is being watched . [SEP],0.7108016610145569
3316, [CLS] a young girl chasing a duck with bread in her hands . [SEP], a child is chasing an animal . [SEP],0.8220329284667969, a young is a a duck . [SEP],0.6147457361221313, a girl is a a duck . [SEP],0.6716337203979492
3317, [CLS] kids play in the water in the middle of the street . [SEP], kids are playing in the water . [SEP],0.8593383431434631, kids are playing in the water . [SEP],0.8593383431434631, kids are playing in the water . [SEP],0.8593383431434631
3318, [CLS] a group of people wait to cross the street in new york [SEP], group of people waiting to cross the street . [SEP],0.7221518754959106, a group of people are waiting in the street . [SEP],0.7762776017189026, a group of people are waiting to cross the street . [SEP],0.7884823083877563
3319, [CLS] a man interviews a boy in a gathering of people . [SEP], a man interviews a boy . [SEP],0.8950423002243042, a man is a a boy . [SEP],0.6934507489204407, a man is a boy . [SEP],0.7172091007232666
3320, [CLS] a boy watches a woman walking amidst many concrete boxes . [SEP], a boy is watching a woman . [SEP],0.8658050894737244, a boy is a woman . [SEP],0.7304194569587708, a boy is a woman . [SEP],0.7304194569587708
3321, [CLS] a close ##up of an older man with glasses speaking . [SEP], an older man is talking . [SEP],0.7583314180374146, a man is speaking . [SEP],0.7036158442497253, a man is talking . [SEP],0.7104895114898682
3322, [CLS] a golden dog bounds across the snow - covered hill . [SEP], a golden dog bounds across the snow - covered land form . [SEP],0.8527074456214905, a dog is outside . [SEP],0.6995828151702881, a dog is outside . [SEP],0.6995828151702881
3323, [CLS] a skier is heading into a grove of trees . [SEP], there is snow on the ground in this picture . [SEP],0.6951413154602051, a skier is going to a . [SEP],0.6286711096763611, a skier is into a . [SEP],0.6219738721847534
3324, [CLS] people landscaping and gardening the areas around the walkway . [SEP], people are caring for their lawn ##s [SEP],0.7531000971794128, people are people the walkway . [SEP],0.769382119178772, people are people . [SEP],0.6365165710449219
3325, [CLS] women ' s soccer team competing on the field . [SEP], a women ' s soccer game . [SEP],0.7798660397529602, the women are soccer . [SEP],0.7788048982620239, the women are playing soccer . [SEP],0.7893445491790771
3326, [CLS] a man walks on the icy sidewalk . [SEP], the man is outdoors . [SEP],0.6812217235565186, a man is walking . [SEP],0.8220481872558594, a man is walking . [SEP],0.8220481872558594
3327, [CLS] two men play basketball . [SEP], two men are playing sports [SEP],0.6957902908325195, two men are playing basketball . [SEP],0.8843685984611511, two men are playing basketball . [SEP],0.8843685984611511
3328," [CLS] two male ' s in a karate class , one who is in the air with a blue and orange belt and one who is about to get kicked in the face . [SEP]", two people do karate [SEP],0.5290423035621643, two men are karate karate . [SEP],0.6351051926612854, two men are in a karate . [SEP],0.7556996941566467
3329," [CLS] an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down along the banks of a trash in ##fest ##ed body of water . [SEP]", a poor person in ta ##ttered clothes knee ##ls by the trash filled body of water . [SEP],0.8830482959747314, a person is wearing a . [SEP],0.58527010679245, a person is kneeling in the water . [SEP],0.7135388255119324
3330," [CLS] a woman with a red scarf , white shirt , and tan shorts is giving a shu ##shing sign to the camera in front of shelves of books . [SEP]", a woman in a scarf [SEP],0.7412515878677368, a woman is a a sign . [SEP],0.6253955960273743, a woman is wearing a red . [SEP],0.7408900260925293
3331, [CLS] a young man in a gray shirt hove ##rs over his beer bottle and guinness glass pulling green things out of his beard . [SEP], the man holding the beer and beer glass manages to pull the green pieces from of his beard . [SEP],0.8218081593513489, a man is a a beer . [SEP],0.6208105087280273, a man is wearing a gray shirt . [SEP],0.736065685749054
3332, [CLS] a woman poses with sunglasses shaped like dollar signs and a silver suitcase labelled ` ` lucky ' ' full of bills . [SEP], a woman is posing for a photograph . [SEP],0.7586976885795593, a woman is holding a . [SEP],0.747962474822998, a woman is posing with a . [SEP],0.7471240162849426
3333, [CLS] a girl in a blue leo ##tar ##d hu ##la hoop ##s on a stage with balloon shapes in the background . [SEP], a girl is entertaining on stage [SEP],0.653505802154541, a girl is a hu ##la hoop . [SEP],0.739741325378418, a girl is a a hu ##la hoop ##s . [SEP],0.7332679033279419
3334, [CLS] a man in red shows is bowling with a red ball at a bowling lane with te ##cate ads . [SEP], the man is bowling . [SEP],0.7232739925384521, a man is bowling . [SEP],0.7509870529174805, a man is bowling . [SEP],0.7509870529174805
3335, [CLS] a man in a dark jacket stands next to a man dressed in brown reaching down into a bag . [SEP]," two men in dark clothing , one is reaching into a bag . [SEP]",0.8706488609313965, a man is a jacket jacket is next to a man . [SEP],0.69595867395401, a man is standing next to a bag . [SEP],0.8124735355377197
3336, [CLS] a bearded man wearing a blue shirt and white t - shirt is working on a fishing net . [SEP], someone is fixing a net . [SEP],0.6175408363342285, a man is working on a fishing net . [SEP],0.8348616361618042, a man is working on a net . [SEP],0.7443475127220154
3337, [CLS] a bearded man wearing a blue shirt and white t - shirt is working on a fishing net . [SEP], someone is preparing to catch fish . [SEP],0.6693270802497864, a man is working on a fishing net . [SEP],0.8348616361618042, a man is working on a net . [SEP],0.7443475127220154
3338, [CLS] a man wearing a black hat and coat makes a face with a crowd behind him . [SEP], a guy is standing near a crowd of people . [SEP],0.8354412913322449, a man is wearing a hat . [SEP],0.8042562007904053, a man is wearing a hat . [SEP],0.8042562007904053
3339, [CLS] a little girl standing in the middle of a street cleared for an on ##coming parade . [SEP], a girl is by a parade . [SEP],0.7746997475624084, a little girl is in the street . [SEP],0.7708777189254761, a little girl is outside . [SEP],0.6966304779052734
3340, [CLS] cheer ##leader ##s in blue performing on a football field underneath a yellow football goal post . [SEP], a group of people dance outdoors . [SEP],0.7450049519538879, cheer ##leader ##s are on a field . [SEP],0.8241669535636902, cheer ##leader ##s are on a field . [SEP],0.8241669535636902
3341, [CLS] a man with glasses sitting at a restaurant staring at something that is not shown . [SEP], a man at a restaurant [SEP],0.7651773691177368, a man is sitting at a . [SEP],0.7201935052871704, a man is sitting at a . [SEP],0.7201935052871704
3342, [CLS] man on bike with female standing on rear of back with arms around his neck . [SEP], there are two people near a bike . [SEP],0.6372962594032288, a man is on a bike . [SEP],0.6893389821052551, a man is on a bike . [SEP],0.6893389821052551
3343, [CLS] a group of people look to the side and a boy starts to run . [SEP], the boy started running . [SEP],0.7240068912506104, a group of people are running . [SEP],0.8258194327354431, a group of people are to a . [SEP],0.5989623069763184
3344, [CLS] a group of girls jumping over another girl who is laying on the floor . [SEP], a go ##rup of girl is jun ##ping over each other . [SEP],0.6753917336463928, a group of girls are jumping on the floor . [SEP],0.8985058665275574, a girls are jumping . [SEP],0.7778101563453674
3345, [CLS] a group of girls jumping over another girl who is laying on the floor . [SEP], a group of girl is playing . [SEP],0.7648124694824219, a group of girls are jumping on the floor . [SEP],0.8985058665275574, a girls are jumping . [SEP],0.7778101563453674
3346, [CLS] a woman in a black coat eats dinner while her dog looks on . [SEP], a woman is wearing a black coat [SEP],0.7284185886383057, a woman is eating . [SEP],0.7420506477355957, a woman is eating a [SEP],0.7232223749160767
3347, [CLS] a woman in a tea ##l apron prepares a meal at a restaurant . [SEP], a woman in restaurant [SEP],0.6782761216163635, a woman is cooking . [SEP],0.7361133694648743, a woman is preparing a meal . [SEP],0.8191084861755371
3348, [CLS] a man sits writing at a table set up on a sidewalk . [SEP], a man sits outside . [SEP],0.7485554218292236, a man is writing . [SEP],0.671524167060852, a man is sitting at a table . [SEP],0.841849684715271
3349, [CLS] workers are scattered among the sc ##af ##folding on an older building . [SEP], there are workers on the sc ##af ##folding . [SEP],0.8990088105201721, workers are working on a building . [SEP],0.7309678196907043, the workers are working . [SEP],0.6865150928497314
3350, [CLS] a white duck is spreading its wings while sitting on the water . [SEP], there is an animal in the water . [SEP],0.7852486371994019, a duck is is on the water . [SEP],0.796065628528595, a duck is in the water . [SEP],0.8289946913719177
3351, [CLS] the older woman smiles as she holds up a hammer . [SEP], a woman is holding a tool . [SEP],0.7338879704475403, a woman is holding a hammer . [SEP],0.7371363043785095, a woman is holding a hammer . [SEP],0.7371363043785095
3352, [CLS] a man in an army uniform speaks into a microphone . [SEP], a soldier speaks into the microphone . [SEP],0.8151386976242065, a man is talking into a microphone . [SEP],0.8916309475898743, a man is speaking . [SEP],0.699608325958252
